user_id,session_id,article_id,article_rank,click,time_spent
308,4,25158,8,0,0
308,4,46452,9,1,13
308,4,18194,10,0,0
308,5,54017,1,0,0
308,5,17098,2,0,0
308,5,109311,3,0,0
308,5,10878,4,1,143
308,5,50731,5,1,31
308,5,93225,6,1,11
308,5,52664,7,1,25
308,5,105318,8,1,20
308,5,7855,9,0,0
308,5,66227,10,1,23
308,6,87111,1,0,0
308,6,116453,2,0,0
308,6,31060,3,0,0
308,6,24128,4,0,0
308,6,102674,5,0,0
308,6,112091,6,0,0
308,6,134751,7,0,0
308,6,95025,8,0,0
308,6,77866,9,1,145
308,6,119155,10,1,21
308,7,76630,1,0,0
308,7,145181,2,0,0
308,7,32843,3,0,0
308,7,133877,4,0,0
308,7,31482,5,0,0
308,7,91959,6,1,159
308,7,102529,7,0,0
308,7,61162,8,1,16
308,7,68251,9,0,0
308,7,127881,10,1,18
309,1,7561,1,1,155
309,1,40935,2,1,14
309,1,149065,3,0,0
309,1,31190,4,0,0
309,1,74414,5,0,0
309,1,8471,6,1,22
309,1,46403,7,1,23
309,1,84944,8,0,0
309,1,46251,9,1,22
309,1,53847,10,1,15
309,2,109906,1,1,18
309,2,33211,2,0,0
309,2,28653,3,1,21
309,2,97728,4,0,0
309,2,147053,5,1,17
309,2,24470,6,1,139
309,2,92353,7,1,23
309,2,11776,8,0,0
309,2,126541,9,1,25
309,2,80677,10,1,20
309,3,32145,1,0,0
309,3,59265,2,0,0
309,3,41509,3,0,0
309,3,9200,4,0,0
309,3,56445,5,0,0
309,3,65740,6,0,0
309,3,104541,7,0,0
309,3,41582,8,0,0
309,3,1462,9,0,0
309,3,145489,10,0,0
310,1,127580,1,1,32
310,1,126821,2,1,25
310,1,112698,3,1,15
310,1,114648,4,1,20
310,1,87530,5,0,0
310,1,97502,6,1,20
310,1,122041,7,1,22
310,1,115792,8,1,171
310,1,141769,9,1,19
310,1,104254,10,1,150
310,2,83488,1,0,0
310,2,44017,2,0,0
310,2,26176,3,0,0
310,2,43685,4,1,19
310,2,138050,5,0,0
310,2,11099,6,0,0
310,2,6782,7,1,10
310,2,148369,8,1,19
310,2,85505,9,1,25
310,2,22278,10,1,146
312,1,83685,1,1,20
312,1,86401,2,0,0
312,1,117571,3,0,0
312,1,78084,4,1,19
312,1,99740,5,1,21
312,1,133359,6,1,20
312,1,77710,7,0,0
312,1,100994,8,0,0
312,1,56598,9,1,22
312,1,65246,10,0,0
312,2,142811,1,1,30
312,2,24612,2,1,19
312,2,103924,3,1,21
312,2,52460,4,0,0
312,2,100920,5,0,0
312,2,60467,6,0,0
312,2,30427,7,1,135
312,2,63615,8,0,0
312,2,44647,9,0,0
312,2,67152,10,0,0
312,3,29859,1,0,0
312,3,57363,2,0,0
312,3,137566,3,0,0
312,3,79185,4,0,0
312,3,20390,5,0,0
312,3,96223,6,1,25
312,3,11220,7,0,0
312,3,72472,8,0,0
312,3,115272,9,0,0
312,3,75439,10,0,0
312,4,98802,1,1,14
312,4,93768,2,0,0
312,4,37561,3,0,0
312,4,48590,4,0,0
312,4,72955,5,1,17
312,4,18805,6,0,0
312,4,110392,7,0,0
312,4,141613,8,0,0
312,4,135992,9,1,11
312,4,91453,10,1,14
312,5,124775,1,0,0
312,5,146245,2,0,0
312,5,30765,3,0,0
312,5,58638,4,0,0
312,5,22813,5,1,27
312,5,33089,6,0,0
312,5,60999,7,0,0
312,5,52418,8,1,20
312,5,144528,9,0,0
312,5,44635,10,0,0
312,6,24664,1,0,0
312,6,115277,2,0,0
312,6,134002,3,0,0
312,6,113713,4,1,23
312,6,113149,5,0,0
312,6,31527,6,1,16
312,6,113432,7,1,20
312,6,12219,8,1,18
312,6,31850,9,1,17
312,6,108870,10,1,19
313,1,39664,1,1,15
313,1,92408,2,0,0
313,1,4603,3,1,22
313,1,68896,4,0,0
313,1,67736,5,0,0
313,1,68579,6,0,0
313,1,41059,7,0,0
313,1,92446,8,0,0
313,1,8239,9,0,0
313,1,80586,10,1,16
314,1,132077,1,0,0
314,1,8232,2,0,0
314,1,35828,3,0,0
314,1,33901,4,0,0
314,1,144491,5,1,18
314,1,25352,6,1,26
314,1,85437,7,0,0
314,1,75456,8,1,21
314,1,106675,9,0,0
314,1,120189,10,0,0
314,2,35099,1,0,0
314,2,1880,2,1,10
314,2,59869,3,1,169
314,2,118298,4,1,141
314,2,71801,5,0,0
314,2,138004,6,0,0
314,2,67070,7,0,0
314,2,13122,8,0,0
314,2,92815,9,1,21
314,2,110339,10,1,17
314,3,54199,1,0,0
314,3,8013,2,0,0
314,3,136499,3,0,0
314,3,117750,4,0,0
314,3,131905,5,0,0
314,3,79192,6,0,0
314,3,35169,7,0,0
314,3,103481,8,0,0
314,3,66043,9,1,162
314,3,116200,10,1,17
315,1,17192,1,0,0
315,1,98553,2,0,0
315,1,10638,3,0,0
315,1,59606,4,0,0
315,1,12897,5,0,0
315,1,3071,6,0,0
315,1,33819,7,0,0
315,1,33324,8,0,0
315,1,120019,9,0,0
315,1,98254,10,0,0
315,2,143464,1,0,0
315,2,79779,2,0,0
315,2,80126,3,0,0
315,2,3376,4,0,0
315,2,1981,5,0,0
315,2,62000,6,0,0
315,2,28460,7,0,0
315,2,47610,8,0,0
315,2,79336,9,0,0
315,2,90164,10,0,0
315,3,57716,1,1,17
315,3,69849,2,1,17
315,3,98588,3,1,9
315,3,16720,4,1,14
315,3,46322,5,1,154
315,3,28255,6,1,23
315,3,35154,7,1,23
315,3,148876,8,1,134
315,3,97376,9,1,154
315,3,146981,10,0,0
316,1,21540,1,0,0
316,1,108515,2,1,14
316,1,5789,3,1,16
316,1,10367,4,0,0
316,1,149013,5,1,18
316,1,95608,6,0,0
316,1,122336,7,0,0
316,1,80516,8,1,22
316,1,126862,9,0,0
316,1,31954,10,0,0
316,2,128259,1,0,0
316,2,16650,2,1,141
316,2,38046,3,1,20
316,2,125272,4,0,0
316,2,58491,5,0,0
316,2,138087,6,1,23
316,2,121811,7,1,20
316,2,114564,8,0,0
316,2,144031,9,0,0
316,2,69806,10,1,30
317,1,124347,1,1,12
317,1,118096,2,0,0
317,1,140163,3,1,28
317,1,124935,4,1,143
317,1,113633,5,1,13
317,1,111377,6,1,26
317,1,93229,7,1,27
317,1,120219,8,1,150
317,1,136541,9,1,17
317,1,17837,10,1,24
317,2,76450,1,1,17
317,2,86497,2,1,23
317,2,53399,3,0,0
317,2,9052,4,1,21
317,2,5620,5,1,23
317,2,112575,6,1,23
317,2,107281,7,0,0
317,2,35471,8,1,146
317,2,108802,9,1,33
317,2,112184,10,1,156
317,3,31984,1,0,0
317,3,74164,2,0,0
317,3,26290,3,0,0
317,3,1210,4,1,21
317,3,60589,5,0,0
317,3,86606,6,0,0
317,3,128062,7,0,0
317,3,100969,8,0,0
317,3,101234,9,0,0
317,3,69862,10,0,0
317,4,108100,1,1,11
317,4,117130,2,1,25
317,4,138855,3,1,158
317,4,13825,4,1,15
317,4,31198,5,1,13
317,4,50619,6,0,0
317,4,25234,7,1,17
317,4,97654,8,1,15
317,4,50422,9,1,14
317,4,69766,10,0,0
318,1,74734,1,1,142
318,1,100018,2,1,22
318,1,75876,3,1,19
318,1,39278,4,1,27
318,1,23962,5,0,0
318,1,92875,6,1,18
318,1,69707,7,1,28
318,1,99868,8,1,15
318,1,12098,9,1,19
318,1,4174,10,1,21
318,2,9619,1,1,154
318,2,17365,2,1,20
318,2,147236,3,1,147
318,2,138097,4,1,30
318,2,82418,5,0,0
318,2,76024,6,1,16
318,2,75409,7,1,14
318,2,72200,8,1,137
318,2,35264,9,0,0
318,2,2793,10,1,9
318,3,34812,1,0,0
318,3,124955,2,0,0
318,3,104013,3,0,0
318,3,85999,4,0,0
318,3,78072,5,0,0
318,3,116439,6,0,0
318,3,66221,7,0,0
318,3,68770,8,0,0
318,3,73194,9,0,0
318,3,129348,10,0,0
318,4,74991,1,1,27
318,4,63036,2,1,143
318,4,76633,3,1,21
318,4,98076,4,1,20
318,4,97646,5,0,0
318,4,16920,6,1,22
318,4,63888,7,0,0
318,4,58710,8,1,25
318,4,91925,9,1,168
318,4,60817,10,1,21
318,5,49617,1,0,0
318,5,72270,2,0,0
318,5,133592,3,1,25
318,5,27741,4,1,22
318,5,29908,5,1,23
318,5,115576,6,1,19
318,5,92704,7,0,0
318,5,36871,8,1,23
318,5,106446,9,0,0
318,5,50161,10,1,17
319,1,94041,1,1,22
319,1,132273,2,0,0
319,1,131489,3,0,0
319,1,13136,4,1,23
319,1,3752,5,1,28
319,1,98350,6,0,0
319,1,43471,7,1,17
319,1,89627,8,1,23
319,1,89445,9,1,13
319,1,43704,10,1,17
319,2,61550,1,0,0
319,2,139897,2,1,26
319,2,60678,3,1,22
319,2,50280,4,1,15
319,2,122826,5,0,0
319,2,12854,6,1,165
319,2,134907,7,0,0
319,2,28004,8,1,158
319,2,10919,9,1,11
319,2,123106,10,1,166
320,1,80547,1,0,0
320,1,96212,2,0,0
320,1,47943,3,0,0
320,1,31246,4,0,0
320,1,85036,5,0,0
320,1,145825,6,1,156
320,1,112449,7,0,0
320,1,95412,8,0,0
320,1,119675,9,0,0
320,1,42857,10,1,15
320,2,73155,1,0,0
320,2,121602,2,0,0
320,2,122166,3,0,0
320,2,58489,4,1,23
320,2,82436,5,0,0
320,2,47955,6,0,0
320,2,86050,7,1,15
320,2,14107,8,0,0
320,2,68167,9,0,0
320,2,97413,10,0,0
320,3,33028,1,0,0
320,3,83455,2,0,0
320,3,3612,3,0,0
320,3,38981,4,0,0
320,3,58322,5,0,0
320,3,68492,6,0,0
320,3,117908,7,0,0
320,3,86561,8,0,0
320,3,71128,9,0,0
320,3,15257,10,0,0
320,4,86186,1,0,0
320,4,59004,2,0,0
320,4,48783,3,1,25
320,4,41338,4,1,17
320,4,64043,5,0,0
320,4,33543,6,1,16
320,4,142057,7,1,16
320,4,34159,8,1,15
320,4,100076,9,0,0
320,4,97054,10,1,18
321,1,55042,1,0,0
321,1,63629,2,0,0
321,1,108798,3,0,0
321,1,33255,4,1,19
321,1,68019,5,1,24
321,1,110441,6,0,0
321,1,4686,7,0,0
321,1,35249,8,0,0
321,1,131156,9,1,144
321,1,36966,10,1,19
321,2,3060,1,0,0
321,2,71208,2,0,0
321,2,143361,3,1,28
321,2,55500,4,0,0
321,2,70362,5,0,0
321,2,91884,6,1,15
321,2,69152,7,1,26
321,2,77228,8,1,10
321,2,42233,9,0,0
321,2,39227,10,1,156
321,3,21846,1,0,0
321,3,127854,2,0,0
321,3,12969,3,0,0
321,3,8022,4,0,0
321,3,28545,5,0,0
321,3,68736,6,0,0
321,3,29918,7,0,0
321,3,94470,8,0,0
321,3,42202,9,0,0
321,3,138942,10,0,0
321,4,92573,1,0,0
321,4,22227,2,0,0
321,4,139213,3,1,25
321,4,132314,4,1,155
321,4,81955,5,0,0
321,4,80362,6,0,0
321,4,53150,7,0,0
321,4,100333,8,0,0
321,4,66027,9,0,0
321,4,44254,10,0,0
322,1,132834,1,1,20
322,1,87824,2,1,23
322,1,73870,3,1,16
322,1,879,4,1,147
322,1,46346,5,1,14
322,1,43598,6,1,18
322,1,20864,7,1,148
322,1,51670,8,1,20
322,1,111838,9,1,11
322,1,122368,10,1,20
322,2,112552,1,1,25
322,2,31991,2,1,26
322,2,75210,3,1,15
322,2,121792,4,1,27
322,2,77378,5,1,155
322,2,32621,6,1,9
322,2,141190,7,1,22
322,2,74957,8,1,25
322,2,2464,9,1,142
322,2,64224,10,1,17
322,3,37188,1,0,0
322,3,34100,2,0,0
322,3,40833,3,0,0
322,3,896,4,0,0
322,3,24826,5,0,0
322,3,59110,6,0,0
322,3,92353,7,0,0
322,3,51012,8,0,0
322,3,2180,9,0,0
322,3,144333,10,0,0
323,1,84995,1,0,0
323,1,78021,2,0,0
323,1,4143,3,0,0
323,1,85017,4,1,23
323,1,122241,5,0,0
323,1,158,6,1,15
323,1,128035,7,1,147
323,1,37536,8,1,20
323,1,5320,9,1,27
323,1,129274,10,0,0
323,2,78126,1,1,23
323,2,55275,2,1,28
323,2,63006,3,0,0
323,2,39008,4,1,17
323,2,23620,5,1,132
323,2,28505,6,1,17
323,2,4775,7,1,14
323,2,96211,8,1,14
323,2,36070,9,1,20
323,2,113110,10,1,19
323,3,66030,1,1,19
323,3,79589,2,1,23
323,3,814,3,1,160
323,3,64150,4,1,16
323,3,84041,5,1,8
323,3,18198,6,0,0
323,3,111547,7,1,151
323,3,112661,8,1,154
323,3,137779,9,1,16
323,3,24239,10,0,0
323,4,29345,1,1,143
323,4,28902,2,1,151
323,4,34760,3,1,20
323,4,98098,4,1,15
323,4,62397,5,1,12
323,4,106213,6,1,18
323,4,4264,7,1,20
323,4,110065,8,1,11
323,4,81634,9,1,27
323,4,25402,10,1,28
324,1,70912,1,0,0
324,1,29192,2,0,0
324,1,96105,3,0,0
324,1,83596,4,0,0
324,1,135524,5,0,0
324,1,81477,6,0,0
324,1,39590,7,0,0
324,1,7567,8,0,0
324,1,129447,9,0,0
324,1,2605,10,0,0
324,2,135707,1,1,20
324,2,82155,2,1,19
324,2,103853,3,1,23
324,2,20939,4,0,0
324,2,116601,5,1,27
324,2,48599,6,0,0
324,2,69578,7,0,0
324,2,32730,8,1,22
324,2,1963,9,0,0
324,2,85909,10,1,27
324,3,42941,1,0,0
324,3,52730,2,0,0
324,3,41090,3,0,0
324,3,78668,4,0,0
324,3,20378,5,0,0
324,3,144887,6,0,0
324,3,69455,7,0,0
324,3,47125,8,0,0
324,3,107464,9,0,0
324,3,46231,10,0,0
324,4,70176,1,1,31
324,4,138361,2,1,9
324,4,68644,3,1,143
324,4,117670,4,1,19
324,4,86878,5,1,27
324,4,68124,6,0,0
324,4,27988,7,0,0
324,4,99917,8,1,144
324,4,133747,9,1,27
324,4,137416,10,0,0
325,1,47534,1,0,0
325,1,117868,2,0,0
325,1,134753,3,1,14
325,1,135380,4,1,158
325,1,33909,5,0,0
325,1,71592,6,0,0
325,1,75132,7,1,146
325,1,34875,8,0,0
325,1,62844,9,0,0
325,1,104944,10,0,0
325,2,147688,1,1,19
325,2,131239,2,1,21
325,2,112096,3,1,17
325,2,124180,4,1,23
325,2,22763,5,1,19
325,2,77295,6,1,181
325,2,142897,7,1,163
325,2,74193,8,1,155
325,2,90488,9,1,155
325,2,30849,10,1,18
326,1,59998,1,1,16
326,1,101676,2,1,20
326,1,121516,3,1,147
326,1,56794,4,0,0
326,1,149331,5,1,22
326,1,149247,6,1,19
326,1,776,7,1,19
326,1,12613,8,1,14
326,1,99259,9,0,0
326,1,86033,10,1,22
326,2,109506,1,1,17
326,2,23915,2,1,26
326,2,87124,3,0,0
326,2,110586,4,0,0
326,2,60561,5,0,0
326,2,102221,6,1,171
326,2,23813,7,0,0
326,2,26946,8,1,19
326,2,24081,9,0,0
326,2,76909,10,0,0
326,3,110233,1,1,15
326,3,102419,2,0,0
326,3,106116,3,0,0
326,3,139595,4,0,0
326,3,89804,5,0,0
326,3,100180,6,0,0
326,3,46700,7,0,0
326,3,79789,8,0,0
326,3,84054,9,1,22
326,3,38441,10,0,0
326,4,8719,1,1,15
326,4,86836,2,1,21
326,4,34558,3,0,0
326,4,55448,4,0,0
326,4,90132,5,0,0
326,4,97463,6,1,20
326,4,58567,7,1,148
326,4,27587,8,0,0
326,4,53864,9,0,0
326,4,114377,10,0,0
326,5,70262,1,1,16
326,5,18937,2,1,20
326,5,132850,3,1,19
326,5,48878,4,1,31
326,5,90874,5,1,17
326,5,19937,6,1,14
326,5,134806,7,1,25
326,5,53294,8,1,148
326,5,128395,9,1,18
326,5,120542,10,1,17
326,6,14728,1,1,12
326,6,142118,2,1,147
326,6,72191,3,1,20
326,6,49182,4,1,21
326,6,91844,5,0,0
326,6,4756,6,0,0
326,6,108176,7,1,18
326,6,19668,8,0,0
326,6,80126,9,0,0
326,6,104066,10,1,29
327,1,44048,1,1,26
327,1,91105,2,1,27
327,1,12914,3,1,28
327,1,94637,4,1,18
327,1,43747,5,1,23
327,1,144937,6,1,26
327,1,52125,7,1,174
327,1,86684,8,1,25
327,1,129782,9,1,15
327,1,95230,10,1,21
327,2,93232,1,0,0
327,2,18478,2,1,16
327,2,112091,3,1,24
327,2,138430,4,1,28
327,2,99764,5,1,19
327,2,73522,6,1,27
327,2,135838,7,0,0
327,2,134092,8,1,20
327,2,48503,9,0,0
327,2,115326,10,1,17
327,3,27633,1,1,15
327,3,68762,2,1,165
327,3,62120,3,0,0
327,3,19963,4,1,16
327,3,55389,5,0,0
327,3,52254,6,1,7
327,3,52556,7,0,0
327,3,96974,8,1,23
327,3,51613,9,0,0
327,3,129681,10,1,17
327,4,28556,1,0,0
327,4,146401,2,1,15
327,4,11561,3,1,24
327,4,18470,4,1,157
327,4,95945,5,1,18
327,4,147274,6,1,14
327,4,49851,7,1,19
327,4,18361,8,1,31
327,4,72989,9,1,22
327,4,21608,10,1,18
328,1,83936,1,0,0
328,1,88796,2,1,21
328,1,46406,3,1,24
328,1,45390,4,0,0
328,1,39686,5,1,19
328,1,109076,6,1,19
328,1,29516,7,1,23
328,1,65540,8,1,159
328,1,85694,9,1,28
328,1,116643,10,1,163
328,2,27945,1,0,0
328,2,69302,2,0,0
328,2,139375,3,1,21
328,2,123312,4,0,0
328,2,49177,5,0,0
328,2,84999,6,0,0
328,2,113920,7,0,0
328,2,77822,8,0,0
328,2,23007,9,0,0
328,2,95877,10,0,0
329,1,103234,1,0,0
329,1,85968,2,1,18
329,1,134623,3,1,22
329,1,53477,4,1,26
329,1,59041,5,1,23
329,1,61961,6,1,30
329,1,138518,7,0,0
329,1,116535,8,1,21
329,1,131772,9,1,17
329,1,99831,10,1,17
329,2,96429,1,1,166
329,2,143040,2,1,23
329,2,102740,3,1,21
329,2,78646,4,0,0
329,2,106146,5,1,11
329,2,140111,6,1,22
329,2,52017,7,0,0
329,2,23763,8,1,21
329,2,7900,9,1,24
329,2,125166,10,0,0
329,3,68850,1,0,0
329,3,143380,2,0,0
329,3,147016,3,0,0
329,3,34349,4,0,0
329,3,32202,5,0,0
329,3,65747,6,0,0
329,3,97667,7,0,0
329,3,3170,8,0,0
329,3,76328,9,0,0
329,3,67113,10,0,0
331,1,110674,1,0,0
331,1,16265,2,0,0
331,1,15961,3,1,129
331,1,126827,4,0,0
331,1,46051,5,0,0
331,1,63834,6,0,0
331,1,90933,7,0,0
331,1,12781,8,0,0
331,1,70820,9,1,19
331,1,55349,10,0,0
331,2,115129,1,1,24
331,2,141245,2,1,26
331,2,12190,3,1,24
331,2,51395,4,1,23
331,2,108743,5,1,38
331,2,25247,6,1,21
331,2,54539,7,1,125
331,2,26747,8,0,0
331,2,115800,9,1,147
331,2,35641,10,0,0
332,1,1197,1,0,0
332,1,90908,2,0,0
332,1,106248,3,1,19
332,1,76021,4,0,0
332,1,54070,5,0,0
332,1,19568,6,0,0
332,1,78800,7,0,0
332,1,145231,8,1,22
332,1,141233,9,0,0
332,1,116934,10,0,0
332,2,18787,1,1,138
332,2,136877,2,1,149
332,2,17628,3,0,0
332,2,10763,4,1,18
332,2,125658,5,1,13
332,2,47638,6,0,0
332,2,24971,7,1,161
332,2,15964,8,0,0
332,2,52387,9,1,13
332,2,36084,10,1,20
332,3,72411,1,0,0
332,3,27077,2,0,0
332,3,134619,3,0,0
332,3,118124,4,0,0
332,3,77078,5,0,0
332,3,136955,6,0,0
332,3,108309,7,1,25
332,3,147279,8,0,0
332,3,27952,9,0,0
332,3,5154,10,1,19
333,1,74176,1,1,21
333,1,50209,2,1,17
333,1,19576,3,1,144
333,1,72199,4,1,169
333,1,112572,5,1,177
333,1,90781,6,0,0
333,1,66851,7,0,0
333,1,101301,8,1,152
333,1,130932,9,1,18
333,1,20028,10,1,17
333,2,110697,1,0,0
333,2,85611,2,1,18
333,2,57519,3,0,0
333,2,26288,4,1,19
333,2,112342,5,1,23
333,2,81294,6,1,25
333,2,35243,7,0,0
333,2,70023,8,1,21
333,2,132042,9,1,22
333,2,110666,10,0,0
333,3,11925,1,0,0
333,3,59231,2,1,22
333,3,142302,3,0,0
333,3,73844,4,1,22
333,3,64263,5,0,0
333,3,63699,6,0,0
333,3,69363,7,1,18
333,3,22544,8,0,0
333,3,59270,9,0,0
333,3,134335,10,1,21
333,4,62527,1,1,33
333,4,86251,2,0,0
333,4,107040,3,0,0
333,4,133114,4,0,0
333,4,98229,5,1,16
333,4,55447,6,0,0
333,4,3658,7,0,0
333,4,86557,8,0,0
333,4,16033,9,1,16
333,4,96689,10,0,0
334,1,120235,1,0,0
334,1,137053,2,0,0
334,1,87497,3,1,19
334,1,10902,4,1,16
334,1,54296,5,1,15
334,1,48157,6,0,0
334,1,63097,7,0,0
334,1,148082,8,0,0
334,1,40201,9,1,22
334,1,43974,10,0,0
334,2,94836,1,0,0
334,2,77098,2,0,0
334,2,63463,3,0,0
334,2,110206,4,1,14
334,2,59368,5,0,0
334,2,62326,6,0,0
334,2,67943,7,0,0
334,2,10601,8,0,0
334,2,23912,9,1,25
334,2,57366,10,1,17
335,1,102366,1,0,0
335,1,32722,2,0,0
335,1,5839,3,0,0
335,1,73251,4,1,20
335,1,113903,5,1,16
335,1,33671,6,1,23
335,1,50272,7,1,164
335,1,122516,8,0,0
335,1,97615,9,0,0
335,1,92343,10,0,0
335,2,128876,1,1,23
335,2,123349,2,0,0
335,2,75285,3,1,18
335,2,123510,4,1,160
335,2,148556,5,1,20
335,2,121353,6,0,0
335,2,109363,7,1,20
335,2,124936,8,0,0
335,2,31575,9,1,23
335,2,8090,10,0,0
336,1,97481,1,1,12
336,1,12631,2,1,13
336,1,29680,3,1,19
336,1,88250,4,1,26
336,1,114455,5,1,19
336,1,48246,6,1,143
336,1,53588,7,1,23
336,1,125912,8,1,21
336,1,124867,9,1,21
336,1,54679,10,1,156
336,2,508,1,0,0
336,2,90598,2,0,0
336,2,42581,3,0,0
336,2,82651,4,0,0
336,2,79433,5,0,0
336,2,29356,6,0,0
336,2,90162,7,0,0
336,2,123572,8,0,0
336,2,108879,9,0,0
336,2,115857,10,0,0
336,3,145491,1,1,24
336,3,147786,2,1,22
336,3,146063,3,0,0
336,3,123421,4,1,16
336,3,139075,5,1,17
336,3,3659,6,1,30
336,3,132700,7,1,20
336,3,61677,8,0,0
336,3,2300,9,1,27
336,3,104609,10,1,22
336,4,134050,1,1,21
336,4,141871,2,0,0
336,4,46658,3,0,0
336,4,33415,4,0,0
336,4,18148,5,0,0
336,4,22755,6,0,0
336,4,66064,7,0,0
336,4,126223,8,0,0
336,4,96599,9,0,0
336,4,11007,10,1,144
336,5,81709,1,0,0
336,5,74401,2,0,0
336,5,107896,3,1,24
336,5,30405,4,1,132
336,5,139813,5,1,134
336,5,39035,6,0,0
336,5,102768,7,1,16
336,5,146028,8,1,156
336,5,94276,9,1,152
336,5,118849,10,1,15
336,6,29887,1,0,0
336,6,48192,2,0,0
336,6,112368,3,1,161
336,6,87272,4,0,0
336,6,22248,5,0,0
336,6,83360,6,0,0
336,6,145543,7,1,17
336,6,127003,8,0,0
336,6,93538,9,0,0
336,6,149694,10,0,0
337,1,103939,1,1,22
337,1,66007,2,1,24
337,1,68494,3,1,16
337,1,13733,4,1,17
337,1,139031,5,1,151
337,1,81483,6,1,145
337,1,126765,7,1,10
337,1,1956,8,1,176
337,1,138418,9,1,21
337,1,65790,10,1,24
338,1,131106,1,1,19
338,1,47961,2,1,14
338,1,102137,3,1,143
338,1,42478,4,1,24
338,1,45711,5,1,16
338,1,52302,6,1,17
338,1,113470,7,1,157
338,1,58432,8,1,25
338,1,80977,9,1,16
338,1,61954,10,1,13
338,2,49723,1,1,17
338,2,141807,2,1,20
338,2,72904,3,1,20
338,2,78399,4,1,14
338,2,11074,5,0,0
338,2,119480,6,0,0
338,2,94072,7,1,160
338,2,41586,8,0,0
338,2,48447,9,1,19
338,2,67097,10,1,16
338,3,139874,1,0,0
338,3,138866,2,1,21
338,3,108005,3,1,15
338,3,48513,4,1,19
338,3,79244,5,0,0
338,3,115204,6,1,13
338,3,110866,7,0,0
338,3,63532,8,1,25
338,3,30781,9,0,0
338,3,24686,10,1,23
338,4,60624,1,1,23
338,4,34258,2,1,24
338,4,145932,3,0,0
338,4,2236,4,0,0
338,4,16340,5,0,0
338,4,62787,6,0,0
338,4,25879,7,1,17
338,4,114131,8,1,19
338,4,421,9,0,0
338,4,7047,10,1,152
339,1,109968,1,0,0
339,1,28505,2,0,0
339,1,46032,3,0,0
339,1,106964,4,0,0
339,1,103472,5,0,0
339,1,22889,6,0,0
339,1,87717,7,1,19
339,1,30271,8,0,0
339,1,10891,9,0,0
339,1,16567,10,0,0
339,2,29778,1,1,19
339,2,125563,2,0,0
339,2,73464,3,0,0
339,2,39145,4,1,21
339,2,66377,5,0,0
339,2,38570,6,1,13
339,2,98216,7,0,0
339,2,140643,8,0,0
339,2,115549,9,1,19
339,2,82481,10,1,16
340,1,27391,1,1,13
340,1,7163,2,1,32
340,1,78021,3,1,18
340,1,87410,4,1,19
340,1,134596,5,1,24
340,1,100331,6,1,140
340,1,148833,7,1,18
340,1,48249,8,1,18
340,1,134782,9,1,21
340,1,111213,10,1,16
340,2,149588,1,0,0
340,2,35048,2,0,0
340,2,96687,3,0,0
340,2,65514,4,0,0
340,2,60191,5,0,0
340,2,78873,6,1,19
340,2,55033,7,0,0
340,2,36003,8,0,0
340,2,122728,9,0,0
340,2,34600,10,0,0
340,3,144734,1,0,0
340,3,12091,2,0,0
340,3,68230,3,1,166
340,3,31210,4,0,0
340,3,20167,5,0,0
340,3,13026,6,0,0
340,3,142751,7,0,0
340,3,110643,8,1,20
340,3,357,9,1,22
340,3,104908,10,0,0
341,1,61748,1,0,0
341,1,62210,2,0,0
341,1,105117,3,0,0
341,1,86474,4,0,0
341,1,25978,5,1,148
341,1,143303,6,0,0
341,1,24075,7,0,0
341,1,87916,8,0,0
341,1,4467,9,0,0
341,1,107286,10,0,0
342,1,5166,1,0,0
342,1,136331,2,1,18
342,1,139346,3,0,0
342,1,28107,4,0,0
342,1,8260,5,1,158
342,1,42456,6,0,0
342,1,19288,7,1,21
342,1,15814,8,0,0
342,1,68117,9,0,0
342,1,64418,10,0,0
342,2,8632,1,0,0
342,2,98892,2,1,17
342,2,102572,3,0,0
342,2,69932,4,0,0
342,2,63704,5,0,0
342,2,26853,6,0,0
342,2,119021,7,0,0
342,2,143587,8,0,0
342,2,1370,9,0,0
342,2,116150,10,0,0
342,3,20280,1,1,23
342,3,38156,2,0,0
342,3,110133,3,1,32
342,3,135132,4,1,120
342,3,114688,5,0,0
342,3,80914,6,0,0
342,3,125943,7,1,19
342,3,114929,8,0,0
342,3,140435,9,1,179
342,3,116701,10,0,0
343,1,21340,1,1,20
343,1,142093,2,1,16
343,1,60861,3,0,0
343,1,120589,4,1,166
343,1,1253,5,1,16
343,1,108264,6,1,152
343,1,134432,7,1,22
343,1,80788,8,1,22
343,1,146675,9,1,22
343,1,60074,10,1,23
343,2,26857,1,1,24
343,2,142993,2,1,15
343,2,87686,3,1,18
343,2,3240,4,1,23
343,2,113269,5,1,17
343,2,17069,6,1,156
343,2,4246,7,1,16
343,2,138827,8,1,17
343,2,19455,9,0,0
343,2,10018,10,1,20
343,3,76092,1,0,0
343,3,106459,2,0,0
343,3,70955,3,0,0
343,3,100279,4,0,0
343,3,18598,5,0,0
343,3,86744,6,0,0
343,3,32937,7,0,0
343,3,37940,8,0,0
343,3,30139,9,0,0
343,3,59054,10,0,0
343,4,49032,1,0,0
343,4,24856,2,0,0
343,4,26670,3,0,0
343,4,42896,4,0,0
343,4,143708,5,0,0
343,4,67604,6,0,0
343,4,113191,7,0,0
343,4,147503,8,1,130
343,4,45832,9,0,0
343,4,135665,10,0,0
343,5,145009,1,0,0
343,5,56893,2,0,0
